"person","text","word.num","dc","sf","wes","pol","rejk","lk","azx","mmm"
"Mercutio","from",4277,0,0,0,0,0,0,0,0
"Mercutio","thence,",4278,0,0,0,0,0,0,0,0
"Mercutio","Turning",4279,0,0,0,0,0,0,0,0
"Mercutio","his",4280,0,0,0,0,0,0,0,0
"Mercutio","face",4281,0,0,0,0,0,0,0,0
"Mercutio","to",4282,0,0,0,0,0,0,0,0
"Mercutio","the",4283,0,0,0,0,0,0,0,0
"Mercutio","dew-dropping",4284,0,0,0,0,0,0,0,0
"Mercutio","south.",4285,0,0,0,0,0,0,0,0
"Benvolio","This",4286,0,0,0,0,0,0,0,0
"Benvolio","wind,",4287,0,0,0,0,0,0,0,0
"Benvolio","you",4288,0,0,0,0,0,0,0,0
"Benvolio","talk",4289,0,0,0,0,0,0,0,0
"Benvolio","of,",4290,0,0,0,0,0,0,0,0
"Benvolio","blows",4291,0,0,0,0,0,0,0,0
"Benvolio","us",4292,0,0,0,0,0,0,0,0
"Benvolio","from",4293,0,0,0,0,0,0,0,0
"Benvolio","ourselves;",4294,0,0,0,0,0,0,0,0
"Benvolio","Supper",4295,0,0,0,0,0,0,0,0
"Benvolio","is",4296,0,0,0,0,0,0,0,0
"Benvolio","done,",4297,0,0,0,0,0,0,0,0
"Benvolio","and",4298,0,0,0,0,0,0,0,0
"Benvolio","we",4299,0,0,0,0,0,0,0,0
"Benvolio","shall",4300,0,0,0,0,0,0,0,0
"Benvolio","come",4301,0,0,0,0,0,0,0,0
"Benvolio","too",4302,0,0,0,0,0,0,0,0
"Benvolio","late.",4303,0,0,0,0,0,0,0,0
"Romeo","I",4304,0,0,0,0,0,0,0,0
"Romeo","fear,",4305,0,0,0,0,0,0,0,0
"Romeo","too",4306,0,0,0,0,0,0,0,0
"Romeo","early.",4307,0,0,0,0,0,0,0,0
"Romeo","for",4308,0,0,0,0,0,0,0,0
"Romeo","my",4309,0,0,0,0,0,0,0,0
"Romeo","mind",4310,0,0,0,0,0,0,0,0
"Romeo","misgives",4311,0,0,0,0,0,0,0,0
"Romeo","Some",4312,0,0,0,0,0,0,0,0
"Romeo","consequence",4313,0,0,0,0,0,0,0,0
"Romeo","yet",4314,0,0,0,0,0,0,0,0
"Romeo","hanging",4315,0,0,0,0,0,0,0,0
"Romeo","in",4316,0,0,0,0,0,0,0,0
"Romeo","the",4317,0,0,0,0,0,0,0,0
"Romeo","stars",4318,0,0,0,0,0,0,0,0
"Romeo","Shall",4319,0,0,0,0,0,0,0,0
"Romeo","bitterly",4320,0,0,0,0,0,0,0,0
"Romeo","begin",4321,0,0,0,0,0,0,0,0
"Romeo","his",4322,0,0,0,0,0,0,0,0
"Romeo","fearful",4323,0,0,0,0,0,0,0,0
"Romeo","date",4324,0,0,0,0,0,0,0,0
"Romeo","With",4325,0,0,0,0,0,0,0,0
"Romeo","this",4326,0,0,0,0,0,0,0,0
"Romeo","night's",4327,0,0,0,0,0,0,0,0
"Romeo","revels",4328,0,0,0,0,0,0,0,0
"Romeo","and",4329,0,0,0,0,0,0,0,0
"Romeo","expire",4330,0,0,0,0,0,0,0,0
"Romeo","the",4331,0,0,0,0,0,0,0,0
"Romeo","term",4332,0,0,0,0,0,0,0,0
"Romeo","Of",4333,0,0,0,0,0,0,0,0
"Romeo","a",4334,0,0,0,0,0,0,0,0
"Romeo","despised",4335,0,0,0,0,0,0,0,0
"Romeo","life",4336,0,0,0,0,0,0,0,0
"Romeo","closed",4337,0,0,0,0,0,0,0,0
"Romeo","in",4338,0,0,0,0,0,0,0,0
"Romeo","my",4339,0,0,0,0,0,0,0,0
"Romeo","breast",4340,0,0,0,0,0,0,0,0
"Romeo","By",4341,0,0,0,0,0,0,0,0
"Romeo","some",4342,0,0,0,0,0,0,0,0
"Romeo","vile",4343,0,0,0,0,0,0,0,0
"Romeo","forfeit",4344,0,0,0,0,0,0,0,0
"Romeo","of",4345,0,0,0,0,0,0,0,0
"Romeo","untimely",4346,0,0,0,0,0,0,0,0
"Romeo","death.",4347,0,0,0,0,0,0,0,0
"Romeo","But",4348,0,0,0,0,0,0,0,0
"Romeo","He,",4349,0,0,0,0,0,0,0,0
"Romeo","that",4350,0,0,0,0,0,0,0,0
"Romeo","hath",4351,0,0,0,0,0,0,0,0
"Romeo","the",4352,0,0,0,0,0,0,0,0
"Romeo","steerage",4353,0,0,0,0,0,0,0,0
"Romeo","of",4354,0,0,0,0,0,0,0,0
"Romeo","my",4355,0,0,0,0,0,0,0,0
"Romeo","course,",4356,0,0,0,0,0,0,0,0
"Romeo","Direct",4357,0,0,0,0,0,0,0,0
"Romeo","my",4358,0,0,0,0,0,0,0,0
"Romeo","sail!",4359,0,0,0,0,0,0,0,0
"Romeo","On,",4360,0,0,0,0,0,0,0,0
"Romeo","lusty",4361,0,0,0,0,0,0,0,0
"Romeo","gentlemen.",4362,0,0,0,0,0,0,0,0
"Benvolio","Strike,",4363,0,0,0,0,0,0,0,0
"Benvolio","drum.",4364,0,0,0,0,0,0,0,0
"First Servant","Where's",4365,0,0,0,0,0,0,0,0
"First Servant","Potpan,",4366,0,0,0,0,0,0,0,0
"First Servant","that",4367,0,0,0,0,0,0,0,0
"First Servant","he",4368,0,0,0,0,0,0,0,0
"First Servant","helps",4369,0,0,0,0,0,0,0,0
"First Servant","not",4370,0,0,0,0,0,0,0,0
"First Servant","to",4371,0,0,0,0,0,0,0,0
"First Servant","take",4372,0,0,0,0,0,0,0,0
"First Servant","away?",4373,0,0,0,0,0,0,0,0
"First Servant","He",4374,0,0,0,0,0,0,0,0
"First Servant","shift",4375,0,0,0,0,0,0,0,0
"First Servant","a",4376,0,0,0,0,0,0,0,0
"First Servant","trencher?",4377,0,0,0,0,0,0,0,0
"First Servant","he",4378,0,0,0,0,0,0,0,0
"First Servant","scrape",4379,0,0,0,0,0,0,0,0
"First Servant","a",4380,0,0,0,0,0,0,0,0
"First Servant","trencher!",4381,0,0,0,0,0,0,0,0
"Second Servant","When",4382,0,0,0,0,0,0,0,0
"Second Servant","good",4383,0,0,0,0,0,0,0,0
"Second Servant","manners",4384,0,0,0,0,0,0,0,0
"Second Servant","shall",4385,0,0,0,0,0,0,0,0
"Second Servant","lie",4386,0,0,0,0,0,0,0,0
"Second Servant","all",4387,0,0,0,0,0,0,0,0
"Second Servant","in",4388,0,0,0,0,0,0,0,0
"Second Servant","one",4389,0,0,0,0,0,0,0,0
"Second Servant","or",4390,0,0,0,0,0,0,0,0
"Second Servant","two",4391,0,0,0,0,0,0,0,0
"Second Servant","men's",4392,0,0,0,0,0,0,0,0
"Second Servant","hands",4393,0,0,0,0,0,0,0,0
"Second Servant","and",4394,0,0,0,0,0,0,0,0
"Second Servant","they",4395,0,0,0,0,0,0,0,0
"Second Servant","unwashed",4396,0,0,0,0,0,0,0,0
"Second Servant","too,",4397,0,0,0,0,0,0,0,0
"Second Servant","tis",4398,0,0,0,0,0,0,0,0
"Second Servant","a",4399,0,0,0,0,0,0,0,0
"Second Servant","foul",4400,0,0,0,0,0,0,0,0
"Second Servant","thing.",4401,0,0,0,0,0,0,0,0
"First Servant","Away",4402,0,0,0,0,0,0,0,0
"First Servant","with",4403,0,0,0,0,0,0,0,0
"First Servant","the",4404,0,0,0,0,0,0,0,0
"First Servant","joint-stools,",4405,0,0,0,0,0,0,0,0
"First Servant","remove",4406,0,0,0,0,0,0,0,0
"First Servant","the",4407,0,0,0,0,0,0,0,0
"First Servant","court-cupboard,",4408,0,0,0,0,0,0,0,0
"First Servant","look",4409,0,0,0,0,0,0,0,0
"First Servant","to",4410,0,0,0,0,0,0,0,0
"First Servant","the",4411,0,0,0,0,0,0,0,0
"First Servant","plate.",4412,0,0,0,0,0,0,0,0
"First Servant","Good",4413,0,0,0,0,0,0,0,0
"First Servant","thou,",4414,0,0,0,0,0,0,0,0
"First Servant","save",4415,0,0,0,0,0,0,0,0
"First Servant","me",4416,0,0,0,0,0,0,0,0
"First Servant","a",4417,0,0,0,0,0,0,0,0
"First Servant","piece",4418,0,0,0,0,0,0,0,0
"First Servant","of",4419,0,0,0,0,0,0,0,0
"First Servant","marchpane;",4420,0,0,0,0,0,0,0,0
"First Servant","and,",4421,0,0,0,0,0,0,0,0
"First Servant","as",4422,0,0,0,0,0,0,0,0
"First Servant","thou",4423,0,0,0,0,0,0,0,0
"First Servant","lovest",4424,0,0,0,0,0,0,0,0
"First Servant","me,",4425,0,0,0,0,0,0,0,0
"First Servant","let",4426,0,0,0,0,0,0,0,0
"First Servant","the",4427,0,0,0,0,0,0,0,0
"First Servant","porter",4428,0,0,0,0,0,0,0,0
"First Servant","let",4429,0,0,0,0,0,0,0,0
"First Servant","in",4430,0,0,0,0,0,0,0,0
"First Servant","Susan",4431,0,0,0,0,0,0,0,0
"First Servant","Grindstone",4432,0,0,0,0,0,0,0,0
"First Servant","and",4433,0,0,0,0,0,0,0,0
"First Servant","Nell.",4434,0,0,0,0,0,0,0,0
"First Servant","Antony,",4435,0,0,0,0,0,0,0,0
"First Servant","and",4436,0,0,0,0,0,0,0,0
"First Servant","Potpan!",4437,0,0,0,0,0,0,0,0
"Second Servant","Ay,",4438,0,0,0,0,0,0,0,0
"Second Servant","boy,",4439,0,0,0,0,0,0,0,0
"Second Servant","ready.",4440,0,0,0,0,0,0,0,0
"First Servant","You",4441,0,0,0,0,0,0,0,0
"First Servant","are",4442,0,0,0,0,0,0,0,0
"First Servant","looked",4443,0,0,0,0,0,0,0,0
"First Servant","for",4444,0,0,0,0,0,0,0,0
"First Servant","and",4445,0,0,0,0,0,0,0,0
"First Servant","called",4446,0,0,0,0,0,0,0,0
"First Servant","for,",4447,0,0,0,0,0,0,0,0
"First Servant","asked",4448,0,0,0,0,0,0,0,0
"First Servant","for",4449,0,0,0,0,0,0,0,0
"First Servant","and",4450,0,0,0,0,0,0,0,0
"First Servant","sought",4451,0,0,0,0,0,0,0,0
"First Servant","for,",4452,0,0,0,0,0,0,0,0
"First Servant","in",4453,0,0,0,0,0,0,0,0
"First Servant","the",4454,0,0,0,0,0,0,0,0
"First Servant","great",4455,0,0,0,0,0,0,0,0
"First Servant","chamber.",4456,0,0,0,0,0,0,0,0
"Second Servant","We",4457,0,0,0,0,0,0,0,0
"Second Servant","cannot",4458,0,0,0,0,0,0,0,0
"Second Servant","be",4459,0,0,0,0,0,0,0,0
"Second Servant","here",4460,0,0,0,0,0,0,0,0
"Second Servant","and",4461,0,0,0,0,0,0,0,0
"Second Servant","there",4462,0,0,0,0,0,0,0,0
"Second Servant","too.",4463,0,0,0,0,0,0,0,0
"Second Servant","Cheerly,",4464,0,0,0,0,0,0,0,0
"Second Servant","boys;",4465,0,0,0,0,0,0,0,0
"Second Servant","be",4466,0,0,0,0,0,0,0,0
"Second Servant","brisk",4467,0,0,0,0,0,0,0,0
"Second Servant","awhile,",4468,0,0,0,0,0,0,0,0
"Second Servant","and",4469,0,0,0,0,0,0,0,0
"Second Servant","the",4470,0,0,0,0,0,0,0,0
"Second Servant","longer",4471,0,0,0,0,0,0,0,0
"Second Servant","liver",4472,0,0,0,0,0,0,0,0
"Second Servant","take",4473,0,0,0,0,0,0,0,0
"Second Servant","all.",4474,0,0,0,0,0,0,0,0
"Capulet","Welcome,",4475,0,0,0,0,0,0,0,0
"Capulet","gentlemen!",4476,0,0,0,0,0,0,0,0
"Capulet","ladies",4477,0,0,0,0,0,0,0,0
"Capulet","that",4478,0,0,0,0,0,0,0,0
"Capulet","have",4479,0,0,0,0,0,0,0,0
"Capulet","their",4480,0,0,0,0,0,0,0,0
"Capulet","toes",4481,0,0,0,0,0,0,0,0
"Capulet","Unplagued",4482,0,0,0,0,0,0,0,0
"Capulet","with",4483,0,0,0,0,0,0,0,0
"Capulet","corns",4484,0,0,0,0,0,0,0,0
"Capulet","will",4485,0,0,0,0,0,0,0,0
"Capulet","have",4486,0,0,0,0,0,0,0,0
"Capulet","a",4487,0,0,0,0,0,0,0,0
"Capulet","bout",4488,0,0,0,0,0,0,0,0
"Capulet","with",4489,0,0,0,0,0,0,0,0
"Capulet","you.",4490,0,0,0,0,0,0,0,0
"Capulet","Ah",4491,0,0,0,0,0,0,0,0
"Capulet","ha,",4492,0,0,0,0,0,0,0,0
"Capulet","my",4493,0,0,0,0,0,0,0,0
"Capulet","mistresses!",4494,0,0,0,0,0,0,0,0
"Capulet","which",4495,0,0,0,0,0,0,0,0
"Capulet","of",4496,0,0,0,0,0,0,0,0
"Capulet","you",4497,0,0,0,0,0,0,0,0
"Capulet","all",4498,0,0,0,0,0,0,0,0
"Capulet","Will",4499,0,0,0,0,0,0,0,0
"Capulet","now",4500,0,0,0,0,0,0,0,0
"Capulet","deny",4501,0,0,0,0,0,0,0,0
"Capulet","to",4502,0,0,0,0,0,0,0,0
"Capulet","dance?",4503,0,0,0,0,0,0,0,0
"Capulet","she",4504,0,0,0,0,0,0,0,0
"Capulet","that",4505,0,0,0,0,0,0,0,0
"Capulet","makes",4506,0,0,0,0,0,0,0,0
"Capulet","dainty,",4507,0,0,0,0,0,0,0,0
"Capulet","She,",4508,0,0,0,0,0,0,0,0
"Capulet","I'll",4509,0,0,0,0,0,0,0,0
"Capulet","swear,",4510,0,0,0,0,0,0,0,0
"Capulet","hath",4511,0,0,0,0,0,0,0,0
"Capulet","corns;",4512,0,0,0,0,0,0,0,0
"Capulet","am",4513,0,0,0,0,0,0,0,0
"Capulet","I",4514,0,0,0,0,0,0,0,0
"Capulet","come",4515,0,0,0,0,0,0,0,0
"Capulet","near",4516,0,0,0,0,0,0,0,0
"Capulet","ye",4517,0,0,0,0,0,0,0,0
"Capulet","now?",4518,0,0,0,0,0,0,0,0
"Capulet","Welcome,",4519,0,0,0,0,0,0,0,0
"Capulet","gentlemen!",4520,0,0,0,0,0,0,0,0
"Capulet","I",4521,0,0,0,0,0,0,0,0
"Capulet","have",4522,0,0,0,0,0,0,0,0
"Capulet","seen",4523,0,0,0,0,0,0,0,0
"Capulet","the",4524,0,0,0,0,0,0,0,0
"Capulet","day",4525,0,0,0,0,0,0,0,0
"Capulet","That",4526,0,0,0,0,0,0,0,0
"Capulet","I",4527,0,0,0,0,0,0,0,0
"Capulet","have",4528,0,0,0,0,0,0,0,0
"Capulet","worn",4529,0,0,0,0,0,0,0,0
"Capulet","a",4530,0,0,0,0,0,0,0,0
"Capulet","visor",4531,0,0,0,0,0,0,0,0
"Capulet","and",4532,0,0,0,0,0,0,0,0
"Capulet","could",4533,0,0,0,0,0,0,0,0
"Capulet","tell",4534,0,0,0,0,0,0,0,0
"Capulet","A",4535,0,0,0,0,0,0,0,0
"Capulet","whispering",4536,0,0,0,0,0,0,0,0
"Capulet","tale",4537,0,0,0,0,0,0,0,0
"Capulet","in",4538,0,0,0,0,0,0,0,0
"Capulet","a",4539,0,0,0,0,0,0,0,0
"Capulet","fair",4540,0,0,0,0,0,0,0,0
"Capulet","lady's",4541,0,0,0,0,0,0,0,0
"Capulet","ear,",4542,0,0,0,0,0,0,0,0
"Capulet","Such",4543,0,0,0,0,0,0,0,0
"Capulet","as",4544,0,0,0,0,0,0,0,0
"Capulet","would",4545,0,0,0,0,0,0,0,0
"Capulet","please.",4546,0,0,0,0,0,0,0,0
"Capulet","tis",4547,0,0,0,0,0,0,0,0
"Capulet","gone,",4548,0,0,0,0,0,0,0,0
"Capulet","tis",4549,0,0,0,0,0,0,0,0
"Capulet","gone,",4550,0,0,0,0,0,0,0,0
"Capulet","tis",4551,0,0,0,0,0,0,0,0
"Capulet","gone.",4552,0,0,0,0,0,0,0,0
"Capulet","You",4553,0,0,0,0,0,0,0,0
"Capulet","are",4554,0,0,0,0,0,0,0,0
"Capulet","welcome,",4555,0,0,0,0,0,0,0,0
"Capulet","gentlemen!",4556,0,0,0,0,0,0,0,0
"Capulet","come,",4557,0,0,0,0,0,0,0,0
"Capulet","musicians,",4558,0,0,0,0,0,0,0,0
"Capulet","play.",4559,0,0,0,0,0,0,0,0
"Capulet","A",4560,0,0,0,0,0,0,0,0
"Capulet","hall,",4561,0,0,0,0,0,0,0,0
"Capulet","a",4562,0,0,0,0,0,0,0,0
"Capulet","hall!",4563,0,0,0,0,0,0,0,0
"Capulet","give",4564,0,0,0,0,0,0,0,0
"Capulet","room!",4565,0,0,0,0,0,0,0,0
"Capulet","and",4566,0,0,0,0,0,0,0,0
"Capulet","foot",4567,0,0,0,0,0,0,0,0
"Capulet","it,",4568,0,0,0,0,0,0,0,0
"Capulet","girls.",4569,0,0,0,0,0,0,0,0
"Capulet","More",4570,0,0,0,0,0,0,0,0
"Capulet","light,",4571,0,0,0,0,0,0,0,0
"Capulet","you",4572,0,0,0,0,0,0,0,0
"Capulet","knaves;",4573,0,0,0,0,0,0,0,0
"Capulet","and",4574,0,0,0,0,0,0,0,0
"Capulet","turn",4575,0,0,0,0,0,0,0,0
"Capulet","the",4576,0,0,0,0,0,0,0,0
"Capulet","tables",4577,0,0,0,0,0,0,0,0
"Capulet","up,",4578,0,0,0,0,0,0,0,0
"Capulet","And",4579,0,0,0,0,0,0,0,0
"Capulet","quench",4580,0,0,0,0,0,0,0,0
"Capulet","the",4581,0,0,0,0,0,0,0,0
"Capulet","fire,",4582,0,0,0,0,0,0,0,0
"Capulet","the",4583,0,0,0,0,0,0,0,0
"Capulet","room",4584,0,0,0,0,0,0,0,0
"Capulet","is",4585,0,0,0,0,0,0,0,0
"Capulet","grown",4586,0,0,0,0,0,0,0,0
"Capulet","too",4587,0,0,0,0,0,0,0,0
"Capulet","hot.",4588,0,0,0,0,0,0,0,0
"Capulet","Ah,",4589,0,0,0,0,0,0,0,0
"Capulet","sirrah,",4590,0,0,0,0,0,0,0,0
"Capulet","this",4591,0,0,0,0,0,0,0,0
"Capulet","unlook'd-for",4592,0,0,0,0,0,0,0,0
"Capulet","sport",4593,0,0,0,0,0,0,0,0
"Capulet","comes",4594,0,0,0,0,0,0,0,0
"Capulet","well.",4595,0,0,0,0,0,0,0,0
"Capulet","Nay,",4596,0,0,0,0,0,0,0,0
"Capulet","sit,",4597,0,0,0,0,0,0,0,0
"Capulet","nay,",4598,0,0,0,0,0,0,0,0
"Capulet","sit,",4599,0,0,0,0,0,0,0,0
"Capulet","good",4600,0,0,0,0,0,0,0,0
"Capulet","cousin",4601,0,0,0,0,0,0,0,0
"Capulet","Capulet;",4602,0,0,0,0,0,0,0,0
"Capulet","For",4603,0,0,0,0,0,0,0,0
"Capulet","you",4604,0,0,0,0,0,0,0,0
"Capulet","and",4605,0,0,0,0,0,0,0,0
"Capulet","I",4606,0,0,0,0,0,0,0,0
"Capulet","are",4607,0,0,0,0,0,0,0,0
"Capulet","past",4608,0,0,0,0,0,0,0,0
"Capulet","our",4609,0,0,0,0,0,0,0,0
"Capulet","dancing",4610,0,0,0,0,0,0,0,0
"Capulet","days.",4611,0,0,0,0,0,0,0,0
"Capulet","How",4612,0,0,0,0,0,0,0,0
"Capulet","long",4613,0,0,0,0,0,0,0,0
"Capulet","is't",4614,0,0,0,0,0,0,0,0
"Capulet","now",4615,0,0,0,0,0,0,0,0
"Capulet","since",4616,0,0,0,0,0,0,0,0
"Capulet","last",4617,0,0,0,0,0,0,0,0
"Capulet","yourself",4618,0,0,0,0,0,0,0,0
"Capulet","and",4619,0,0,0,0,0,0,0,0
"Capulet","I",4620,0,0,0,0,0,0,0,0
"Capulet","Were",4621,0,0,0,0,0,0,0,0
"Capulet","in",4622,0,0,0,0,0,0,0,0
"Capulet","a",4623,0,0,0,0,0,0,0,0
"Capulet","mask?",4624,0,0,0,0,0,0,0,0
"Second Capulet","By'r",4625,0,0,0,0,0,0,0,0
"Second Capulet","lady,",4626,0,0,0,0,0,0,0,0
"Second Capulet","thirty",4627,0,0,0,0,0,0,0,0
"Second Capulet","years.",4628,0,0,0,0,0,0,0,0
"Capulet","What,",4629,0,0,0,0,0,0,0,0
"Capulet","man!",4630,0,0,0,0,0,0,0,0
"Capulet","tis",4631,0,0,0,0,0,0,0,0
"Capulet","not",4632,0,0,0,0,0,0,0,0
"Capulet","so",4633,0,0,0,0,0,0,0,0
"Capulet","much,",4634,0,0,0,0,0,0,0,0
"Capulet","tis",4635,0,0,0,0,0,0,0,0
"Capulet","not",4636,0,0,0,0,0,0,0,0
"Capulet","so",4637,0,0,0,0,0,0,0,0
"Capulet","much.",4638,0,0,0,0,0,0,0,0
"Capulet","Tis",4639,0,0,0,0,0,0,0,0
"Capulet","since",4640,0,0,0,0,0,0,0,0
"Capulet","the",4641,0,0,0,0,0,0,0,0
"Capulet","nuptials",4642,0,0,0,0,0,0,0,0
"Capulet","of",4643,0,0,0,0,0,0,0,0
"Capulet","Lucentio,",4644,0,0,0,0,0,0,0,0
"Capulet","Come",4645,0,0,0,0,0,0,0,0
"Capulet","pentecost",4646,0,0,0,0,0,0,0,0
"Capulet","as",4647,0,0,0,0,0,0,0,0
"Capulet","quickly",4648,0,0,0,0,0,0,0,0
"Capulet","as",4649,0,0,0,0,0,0,0,0
"Capulet","it",4650,0,0,0,0,0,0,0,0
"Capulet","will,",4651,0,0,0,0,0,0,0,0
"Capulet","Some",4652,0,0,0,0,0,0,0,0
"Capulet","five",4653,0,0,0,0,0,0,0,0
"Capulet","and",4654,0,0,0,0,0,0,0,0
"Capulet","twenty",4655,0,0,0,0,0,0,0,0
"Capulet","years;",4656,0,0,0,0,0,0,0,0
"Capulet","and",4657,0,0,0,0,0,0,0,0
"Capulet","then",4658,0,0,0,0,0,0,0,0
"Capulet","we",4659,0,0,0,0,0,0,0,0
"Capulet","mask'd.",4660,0,0,0,0,0,0,0,0
"Second Capulet","'Tis",4661,0,0,0,0,0,0,0,0
"Second Capulet","more,",4662,0,0,0,0,0,0,0,0
"Second Capulet","tis",4663,0,0,0,0,0,0,0,0
"Second Capulet","more,",4664,0,0,0,0,0,0,0,0
"Second Capulet","his",4665,0,0,0,0,0,0,0,0
"Second Capulet","son",4666,0,0,0,0,0,0,0,0
"Second Capulet","is",4667,0,0,0,0,0,0,0,0
"Second Capulet","elder,",4668,0,0,0,0,0,0,0,0
"Second Capulet","sir;",4669,0,0,0,0,0,0,0,0
"Second Capulet","His",4670,0,0,0,0,0,0,0,0
"Second Capulet","son",4671,0,0,0,0,0,0,0,0
"Second Capulet","is",4672,0,0,0,0,0,0,0,0
"Second Capulet","thirty.",4673,0,0,0,0,0,0,0,0
"Capulet","Will",4674,0,0,0,0,0,0,0,0
"Capulet","you",4675,0,0,0,0,0,0,0,0
"Capulet","tell",4676,0,0,0,0,0,0,0,0
"Capulet","me",4677,0,0,0,0,0,0,0,0
"Capulet","that?",4678,0,0,0,0,0,0,0,0
"Capulet","His",4679,0,0,0,0,0,0,0,0
"Capulet","son",4680,0,0,0,0,0,0,0,0
"Capulet","was",4681,0,0,0,0,0,0,0,0
"Capulet","but",4682,0,0,0,0,0,0,0,0
"Capulet","a",4683,0,0,0,0,0,0,0,0
"Capulet","ward",4684,0,0,0,0,0,0,0,0
"Capulet","two",4685,0,0,0,0,0,0,0,0
"Capulet","years",4686,0,0,0,0,0,0,0,0
"Capulet","ago.",4687,0,0,0,0,0,0,0,0
"Romeo","[To",4688,0,0,0,0,0,0,0,0
"Romeo","a",4689,0,0,0,0,0,0,0,0
"Romeo","Servingman]",4690,0,0,0,0,0,0,0,0
"Romeo","What",4691,0,0,0,0,0,0,0,0
"Romeo","lady",4692,0,0,0,0,0,0,0,0
"Romeo","is",4693,0,0,0,0,0,0,0,0
"Romeo","that,",4694,0,0,0,0,0,0,0,0
"Romeo","which",4695,0,0,0,0,0,0,0,0
"Romeo","doth",4696,0,0,0,0,0,0,0,0
"Romeo","enrich",4697,0,0,0,0,0,0,0,0
"Romeo","the",4698,0,0,0,0,0,0,0,0
"Romeo","hand",4699,0,0,0,0,0,0,0,0
"Romeo","Of",4700,0,0,0,0,0,0,0,0
"Romeo","yonder",4701,0,0,0,0,0,0,0,0
"Romeo","knight?",4702,0,0,0,0,0,0,0,0
"Servant","I",4703,0,0,0,0,0,0,0,0
"Servant","know",4704,0,0,0,0,0,0,0,0
"Servant","not,",4705,0,0,0,0,0,0,0,0
"Servant","sir.",4706,0,0,0,0,0,0,0,0
"Romeo","O,",4707,0,0,0,0,0,0,0,0
"Romeo","she",4708,0,0,0,0,0,0,0,0
"Romeo","doth",4709,0,0,0,0,0,0,0,0
"Romeo","teach",4710,0,0,0,0,0,0,0,0
"Romeo","the",4711,0,0,0,0,0,0,0,0
"Romeo","torches",4712,0,0,0,0,0,0,0,0
"Romeo","to",4713,0,0,0,0,0,0,0,0
"Romeo","burn",4714,0,0,0,0,0,0,0,0
"Romeo","bright!",4715,0,0,0,0,0,0,0,0
"Romeo","It",4716,0,0,0,0,0,0,0,0
"Romeo","seems",4717,0,0,0,0,0,0,0,0
"Romeo","she",4718,0,0,0,0,0,0,0,0
"Romeo","hangs",4719,0,0,0,0,0,0,0,0
"Romeo","upon",4720,0,0,0,0,0,0,0,0
"Romeo","the",4721,0,0,0,0,0,0,0,0
"Romeo","cheek",4722,0,0,0,0,0,0,0,0
"Romeo","of",4723,0,0,0,0,0,0,0,0
"Romeo","night",4724,0,0,0,0,0,0,0,0
"Romeo","Like",4725,0,0,0,0,0,0,0,0
"Romeo","a",4726,0,0,0,0,0,0,0,0
"Romeo","rich",4727,0,0,0,0,0,0,0,0
"Romeo","jewel",4728,0,0,0,0,0,0,0,0
"Romeo","in",4729,0,0,0,0,0,0,0,0
"Romeo","an",4730,0,0,0,0,0,0,0,0
"Romeo","Ethiope's",4731,0,0,0,0,0,0,0,0
"Romeo","ear;",4732,0,0,0,0,0,0,0,0
"Romeo","Beauty",4733,0,0,0,0,0,0,0,0
"Romeo","too",4734,0,0,0,0,0,0,0,0
"Romeo","rich",4735,0,0,0,0,0,0,0,0
"Romeo","for",4736,0,0,0,0,0,0,0,0
"Romeo","use,",4737,0,0,0,0,0,0,0,0
"Romeo","for",4738,0,0,0,0,0,0,0,0
"Romeo","earth",4739,0,0,0,0,0,0,0,0
"Romeo","too",4740,0,0,0,0,0,0,0,0
"Romeo","dear!",4741,0,0,0,0,0,0,0,0
"Romeo","So",4742,0,0,0,0,0,0,0,0
"Romeo","shows",4743,0,0,0,0,0,0,0,0
"Romeo","a",4744,0,0,0,0,0,0,0,0
"Romeo","snowy",4745,0,0,0,0,0,0,0,0
"Romeo","dove",4746,0,0,0,0,0,0,0,0
"Romeo","trooping",4747,0,0,0,0,0,0,0,0
"Romeo","with",4748,0,0,0,0,0,0,0,0
"Romeo","crows,",4749,0,0,0,0,0,0,0,0
"Romeo","As",4750,0,0,0,0,0,0,0,0
"Romeo","yonder",4751,0,0,0,0,0,0,0,0
"Romeo","lady",4752,0,0,0,0,0,0,0,0
"Romeo","o'er",4753,0,0,0,0,0,0,0,0
"Romeo","her",4754,0,0,0,0,0,0,0,0
"Romeo","fellows",4755,0,0,0,0,0,0,0,0
"Romeo","shows.",4756,0,0,0,0,0,0,0,0
"Romeo","The",4757,0,0,0,0,0,0,0,0
"Romeo","measure",4758,0,0,0,0,0,0,0,0
"Romeo","done,",4759,0,0,0,0,0,0,0,0
"Romeo","I'll",4760,0,0,0,0,0,0,0,0
"Romeo","watch",4761,0,0,0,0,0,0,0,0
"Romeo","her",4762,0,0,0,0,0,0,0,0
"Romeo","place",4763,0,0,0,0,0,0,0,0
"Romeo","of",4764,0,0,0,0,0,0,0,0
"Romeo","stand,",4765,0,0,0,0,0,0,0,0
"Romeo","And,",4766,0,0,0,0,0,0,0,0
"Romeo","touching",4767,0,0,0,0,0,0,0,0
"Romeo","hers,",4768,0,0,0,0,0,0,0,0
"Romeo","make",4769,0,0,0,0,0,0,0,0
"Romeo","blessed",4770,0,0,0,0,0,0,0,0
"Romeo","my",4771,0,0,0,0,0,0,0,0
